name,link,image,description,reference,price_tunisianet,availability_tunisianet,price_mytek,availability_mytek
PC Portable ASUS X515 JP i7 10è Gén 8Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-asus-x515-jp-i7-10e-gen-8g-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-x515jp-ej396w.jpg,"Écran 15.6"" HD - Processeur: Intel Core i7-1065G7 ( 1.30 GHz up to 3.90 Turbo max , 8 Mo Mémoire cache, Quad-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce MX330 ( 2 Go de mémoire dédiée GDDR5 ) avec WiFi, Bluetooth 4.1, 1x USB 3.2 Gen 1 Type-C, 1x USB 3.2 Gen 1 Type-A, 2x USB 2.0 Type-A, 1x HDMI 1.4 - Clavier Chiclet avec touche numérique - Couleur: Gris - Garantie: 2 ans + Sacoche & Souris Sans Fil Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-X515JP-EJ396W,,,"2 325,000 DT",En stock
PC Portable HP 15-dw3042nk i7 11è Gén 8Go 512Go SSD - Silver,https://www.mytek.tn/pc-portable-hp-15-dw3042nk-i7-11e-gen-8go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/5/3/53a17ea.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-1165G7 ( 2.80 GHz up to 4,70 GHz Turbo max , 12 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4-3200 MHz - Disque Dur: 512 Go SSD - Carte Graphique: Intel HD Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1xHDMI 1.4b, 1x RJ-45, 1 prise secteur Smart Pin, 1 prise combinée casque/microphone - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",53A17EA,,,"2 329,000 DT",En arrivage
PC Portable LENOVO IdeaPad Flex 5 14ITL05 i3 11è Gén 8Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-flex-5-14itl05-i3-11e-gen-8go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82hs0142fg.jpg,"Écran 14.0"" FULL HD - Processeur: Intel Core i3-1115G4 (3,0 GHz up to 4,10 GHz, 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4-2666 - Disque Dur: 512Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x lecteur de carte, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82HS0142FG,,,"2 329,000 DT",En stock
PC Portable LENOVO ThinkBook 14 G2 ITL i5 11è Gén 8Go 1To - Gris,https://www.mytek.tn/pc-portable-lenovo-thinkbook-14-g2-itl-i5-11e-gen-8go-1to-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/2/0/20vd00eafe.jpg,"Écran 14"" Full HD IPS - Processeur: Intel Core i5-1135G7 ( 2,40 GHz up to 4,20 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire: 8 Go DDR4-3200 - Disque dur: 1 To - Carte graphique: NVIDIA GeForce MX450 ( 2Go de mémoire dédiée GDDR6 ) avec WiFi, Bluetooth, 1x Thunderbolt 4 USB4 (Power Delivery 3.0 et DisplayPort 1.4), 1x USB 3.2 Gen 2 Type-C , 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x RJ-45, 1x prise combo casque/micro 3,5 mm et lecteur de carte 4 en 1 - Lecteur d'empreintes digitales Style tactile - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",20VD00EAFE,,,"2 335,000 DT",En stock
Pc Portable HP ProBook 450 G8 i5 11è Gén 20Go 256 Go SSD,https://www.mytek.tn/pc-portable-hp-probook-450-g8-i5-11e-gen-20go-256-go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/3/2/32m78ea_3_2.jpg,"Ecran 15.6"" HD - Processeur: Intel Core™ i5-1135G7 ( 2.40 GHz up to 4,20 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 20 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel HD Graphics avec WiFi, Bluetooth, 1x USB Type-C (DisplayPort™), 3x USB Type-A, 1x HDMI 1.4b, 1x RJ-45 - Clavier Complet avec pavé numérique et étanche - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",32M78EA-20G,,,"2 339,000 DT",Epuisé
PC Portable LENOVO ThinkBook 15 G2 ITL i5 11è Gén 16Go 1To - Gris,https://www.mytek.tn/pc-portable-lenovo-thinkbook-15-g2-itl-i5-11e-gen-16go-1to-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/2/0/20ve00dwfe-16g.jpg,"Ecran 15.6"" Full HD IPS - Processeur: Intel Core i5-1135G7 ( 2.40 GHz up to 4,20 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core) - Systéme d'exploitation: FreeDOS - Mémoire: 16 Go - Disque dur: 1 To HDD - Carte graphique: NVIDIA GeForce MX450 ( 2 Go de mémoire dédiée GDDR6) avec Wifi, Bluetooth, 2x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 2 (prise en charge du transfert de données, Power Delivery 3.0 et DisplayPort 1.4), 1x Thunderbolt 4, 1x HDMI 1.4b, 1x RJ-45, 1x lecteur de carte, 1x prise combo casque/micro (3,5 mm) - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",20VE00DWFE-16G,,,"2 339,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15IIL05 i7 10è Gén 20Go 512Go SSD - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15iil05-i7-10e-gen-20go-512go-ssd-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81we01dhfe-20g.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-1065G7 ( 1,30 GHz up to 3,90 GHz Turbo max, 8 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 20 Go DDR4-2666 - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce MX330 ( 2 Go de mémoire dédiée GDDR5 ) avec Wi-Fi, Bluetooth,1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Bleu - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",81WE01DHFE-20G,,,"2 345,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15IIL05 i7 10è Gén 20Go 512Go SSD,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15iil05-i7-10e-gen-20go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81we01dgfe-20g.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i7-1065G7 ( 1,30 GHz up to 3,90 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 20 Go DDR4-2666 - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce MX330 ( 2 Go de mémoire dédiée GDDR5)  avec Wi-Fi, Bluetooth, 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm), et lecteur de carte - Couleur: Gris - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",81WE01DGFE-20G,,,"2 345,000 DT",En stock
PC Portable DELL Latitude 3420 i5 11è Gén 24Go 256Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-latitude-3420-i5-11e-gen-24go-256go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/3/4/3420-i5-1y-24g.jpg,"Écran 14"" Full HD - Processeur: Intel Core i5-1135G7 ( 2.40 GHz up to 4,20 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go - Disque dur: 256 Go SSD - Carte graphique: Intel® Iris® Xᵉ Graphics avec Wi-Fi, Bluetooth,1xUSB 2.0, 2xUSB-A 3.2 Gen 1, 1xUSB-C™ 3.2 Gen 2, 1xHDMI 1.4, 1xRJ-45, Prise jack audio et lecteur de carte uSD 3.0 - Couleur : Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",3420-I5-1Y-24G,,,"2 349,000 DT",Sur commande 48h
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 5 8Go GTX 1650,https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-5-8go-gtx-1650.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/t/u/tuf506ihnt-hn073.jpg,"Écran 15.6"" Full HD , 144Hz - Processeur: AMD Ryzen™ 5 4600H ( 3.0 GHz up to 4.0 GHz Turbo max , 8 Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce GTX1650 ( 4 Go de mémoire dédiée GDDR6 ) avec WiFi, Bluetooth, 2x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x USB 2.0, 1x HDMI 2.0b, 1x RJ-45, Port combiné casque/micro - Clavier Chiclet Rétroéclairé RGB - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",TUF506IHNT-HN073,,,"2 349,000 DT",En stock
Pc Portable DELL Vostro 3510 i5 11è Gén 32Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-vostro-3510-i5-11e-gen-32go-512go-ssd-noir-3510-i5-32g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/3/5/3510-i5-32g.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i5-1135G7 ( 2.40 GHz up to 4,20 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 32 Go DDR4 - Disque dur: 512 Go SSD - Carte graphique: NVIDIA GeForce MX 350 ( 2 Go de mémoire dédiée GDDR5 ) avec WiFi, Bluetooth,1x USB 3.2 Gen 1, 1xUSB-C 3.2 Gen 1, 1xUSB 2.0, 1x HDMI 1.4, 1x RJ45,1xprise jack audio - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",3510-I5-32G,,,"2 355,000 DT",En stock
PC Portable ASUS ExpertBook B1500 i5 11è Gén 24Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-asus-expertbook-b1500-i5-11e-gen-24go-512go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/1/b1500ceae-bq2850-24g.jpg,"Écran 15.6'' FULL HD - Processeur: Intel Core i5-1135G7 ( 2.40 GHz up to 4,20 GHz Turbo Max , 8 Mo Mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: Intel HD Graphics avec WiFi, Bluetooth,1x USB 2.0 Type-A , 1x USB 3.2 Gen 1 Type-C ,2x USB 3.2 Gen 2 Type-A ,1x Thunderbolt 4, 1 x HDMI 1.4, 1x port VGA ,1 x combo audio jack de 3,5 mm, 1x RJ45 et lecteur de cartes Micro SD - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",B1500CEAE-BQ2850-24G,,,"2 355,000 DT",En stock
PC Portable ASUS Vivobook Pro 15 OLED M3500 AMD RYZEN 5 8Go 512Go SSD,https://www.mytek.tn/pc-portable-asus-vivobook-pro-15-oled-m3500-amd-ryzen-5-8go-512go-ssd-m3500qa-l1059t.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/m/3/m3500qa-l1059t-10.jpg,"Écran 15.6"" FULL HD - Processeur: AMD Ryzen™ 5 5600H ( 3.3 GHz up to 4.2 GHz Turbo max , L2: 3Mo / L3: 16 Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: AMD Radeon™ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C 3.2 Gen 1, 1x USB Type-A 3.2 Gen 1, 2x USB Type-A 2.0, 1x HDMI 1.4 et Lecteur de carte Micro SD - Clavier Chiclet Rétroéclairé avec Touche Numérique - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",M3500QA-L1059T,,,"2 355,000 DT",Epuisé
PC Portable DELL Vostro 3500 i7 11è Gén 8Go 1To - Noir (N7003VN3500EMEA01),https://www.mytek.tn/pc-portable-dell-vostro-3500-i7-11e-gen-8go-1to-noir-n7003vn3500emea01.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/d/e/dell-n7003vn3500emea01.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-1165G7 ( 4,70 GHz Turbo max , 12 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque dur: 1 To - Carte graphique: NVIDIA GeForce MX330 ( 2 Go de mémoire dédiée) avec WiFi, Bluetooth, 1x USB Type-C 3.2 Gen 1, 2x USB 3.2 Gen 1, 1x USB 2.0, 1x HDMI 1.4, 1x RJ-45 et Lecteur de carte SD - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",N7003VN3500EMEA01,,,"2 359,000 DT",Epuisé
Pc Portable HUAWEI MateBook D15 i5 11è Gén 8Go 512Go SSD - Silver,https://www.mytek.tn/pc-portable-huawei-matebook-d15-i5-11e-gen-8go-512go-ssd-silver-matebook-d15-i5.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/m/a/matebook-d15-i5-10_3.jpg,"Écran 15.6"" FULL HD IPS - Processeur: Intel Core i 5-1135G7 ( 2,40 GHz up to 4.20 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel® Iris® Xᵉ Graphics avec WiFi, Bluetooth, 1x USB Type-C, 2x USB 2.0, 1x USB 3.0, 1x HDMI, 1 Prise Jack 3,5 mm - Capteur d’empreintes digitales - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",MATEBOOK-D15-I5,,,"2 359,000 DT",Epuisé
PC Portable ASUS X515EP i7 11è Gén 8Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-asus-x515ep-i7-11e-gen-8g-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-x515ep-bq368w.jpg,"Écran 15.6"" HD - Processeur: Intel Core i7-1165G7 (Up to 4.70 GHz Turbo max , 12 Mo Mémoire cache, Quad-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce MX330 ( 2 Go de mémoire dédiée GDDR5 ) avec WiFi, Bluetooth, 1x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 2.0 Type-A, 1 x HDMI 1.4, 1x combo audio jack de 3,5 mm, 1x entrée alimentation - Clavier Chiclet - Couleur: Gris - Garantie: 2 ans + Sacoche & Souris Sans Fil Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-X515EP-BQ368W,,,"2 375,000 DT",Epuisé
PC Portable ASUS X515EP i7 11è Gén 8Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-asus-x515ep-i7-11e-gen-8go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/x/5/x515ep-bq368w.jpg,"Écran 15.6"" HD - Processeur: Intel Core i7-1165G7 (Up to 4.70 GHz Turbo max , 12 Mo Mémoire cache, Quad-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce MX330 ( 2 Go de mémoire dédiée GDDR5 ) avec WiFi, Bluetooth, 1x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 2.0 Type-A, 1 x HDMI 1.4, 1x combo audio jack de 3,5 mm, 1x entrée alimentation - Clavier Chiclet - Couleur: Gris - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",X515EP-BQ368W,,,"2 375,000 DT",Epuisé
PC Portable ASUS Vivobook S15 AMD Ryzen 5 16Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-asus-vivobook-s15-amd-ryzen-5-16go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/m/3/m3502qa-ma048w-16g.jpg,"Écran 15.6"" OLED, 120Hz - Processeur: AMD Ryzen 5-5600H ( 3.3 GHz up to 4.2 GHz Turbo max , 16 Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD -Carte Graphique: AMD Radeon Graphics avec WiFi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-A, 2x USB 3.2 Gen 2 Type-C, 1x HDMI 2.1 TMDS, 1x prise audio combo 3,5 mm - Clavier Chiclet avec touche numérique - Couleur: Gris - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",M3502QA-MA048W-16G,,,"2 379,000 DT",Epuisé
Pc Portable DELL Vostro 3510 i7 11è Gén 24Go 1To - Noir,https://www.mytek.tn/pc-portable-dell-vostro-3510-i7-11e-gen-24go-1to-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/v/3/v3510-i7_3.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i7-1165G7 ( 2.80 GHz up to 4,70 GHz Turbo max , 12 Mo de mémoire cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR4 - Disque dur: 1To HDD - Carte graphique: NVIDIA GeForce MX 350 ( 2 Go de mémoire dédiée GDDR5 ) avec WiFi, Bluetooth,1x USB 3.2 Gen 1, 1xUSB-C 3.2 Gen 1, 1xUSB 2.0, 1x HDMI 1.4, 1x RJ45,1xprise jack audio - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",V3510-I7-24G,,,"2 379,000 DT",En stock
Pc Portable HP ProBook 450 G8 i5 11è Gén 24Go 256 Go SSD,https://www.mytek.tn/pc-portable-hp-probook-450-g8-i5-11e-gen-24go-256-go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/3/2/32m78ea_3_3.jpg,"Ecran 15.6"" HD - Processeur: Intel Core™ i5-1135G7 ( 2.40 GHz up to 4,20 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel HD Graphics avec WiFi, Bluetooth, 1x USB Type-C (DisplayPort™), 3x USB Type-A, 1x HDMI 1.4b, 1x RJ-45 - Clavier Complet avec pavé numérique et étanche - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",32M78EA-24G,,,"2 385,000 DT",En stock
PC Portable ASUS ExpertBook B1500 i5 11è Gén 8G 512Go SSD - Noir,https://www.mytek.tn/pc-portable-asus-expertbook-b1500-i5-11e-gen-8g-512go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/1/b1500cepe-ej1201-45.jpg,"Écran 15.6'' FULL HD - Processeur: Intel Core i5-1135G7 ( 2.40 GHz up to 4,20 GHz Turbo Max , 8 Mo Mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce MX330 ( 2Go de mémoire dédiée GDDR5 ) avec WiFi, Bluetooth, 1x USB 2.0 Type-A , 1x USB 3.2 Gen 1 Type-C ,2x USB 3.2 Gen 2 Type-A, 1 x HDMI 1.4, 1x port VGA ,1 x combo audio jack de 3,5 mm, 1x RJ45 et lecteur de cartes Micro SD - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",B1500CEPE-EJ1201,,,"2 389,000 DT",En stock
Pc Portable DELL Vostro 3510 i7 11è Gén 8Go 1To + 256Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-vostro-3510-i7-11e-gen-8go-1to-256go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/v/3/v3510-i7-256ssd.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i7-1165G7 ( 2.80 GHz up to 4,70 GHz Turbo max , 12 Mo de mémoire cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque dur: 1To + 256Go SSD - Carte graphique: NVIDIA GeForce MX 350 ( 2 Go de mémoire dédiée GDDR5 ) avec WiFi, Bluetooth,1x USB 3.2 Gen 1, 1xUSB-C 3.2 Gen 1, 1xUSB 2.0, 1x HDMI 1.4, 1x RJ45,1xprise jack audio - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",V3510-I7-256SSD,,,"2 389,000 DT",Epuisé
Pc Portable DELL Vostro 3510 i7 11è Gén 8Go 512Go SSD - Noir (3510-I7),https://www.mytek.tn/pc-portable-dell-vostro-3510-i7-11e-gen-8go-512go-ssd-noir-3510-i7.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/3/5/3510-i7.jpg,"Écran 15.6"" HD - Processeur: Intel Core i7-1165G7 ( 2.80 GHz up to 4,70 GHz Turbo max, 12 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque dur: 512 Go SSD - Carte graphique: NVIDIA GeForce MX 350 ( 2 Go de mémoire dédiée GDDR5 ) avec WiFi, Bluetooth,1x USB 3.2 Gen 1, 1xUSB-C 3.2 Gen 1, 1xUSB 2.0, 1x HDMI 1.4, 1x RJ45,1xprise jack audio - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",3510-I7,,,"2 389,000 DT",En stock
Pc Portable LENOVO IdeaPad 5 15ITL05 i7 11è Gén 16G 512Go SSD - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-5-15itl05-i7-11e-gen-16g-512go-ssd-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82fg01t4fg_3.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i7-1165G7 ( 2,80 GHz up to 4,70 GHz Turbo max , 12 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos -Mémoire RAM: 16 Go DDR4-3200 - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce MX450 ( 2 Go de mémoire dédiée GDDR6 ) avec WiFi, Bluetooth, 1x USB Type-C 3.2 Gen 1 (Power Delivery 3.0 et DisplayPort 1.2), 2x USB 3.2 Gen 1, 1x HDMI 1.4b et Lecteur de carte 4-en-1 - Couleur: Bleu - Garantie: 1an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82FG01T4FG,,,"2 395,000 DT",En stock
Pc Portable LENOVO IdeaPad 5 15ITL05 i7 11è Gén 16Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-5-15itl05-i7-11e-gen-16go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82fg01t3fg.jpg,"Ecran 15.6"" FULL HD - Processeur:  Intel Core i7-1165G7 ( 2.80 GHz up to 4.70 GHz Turbo max , 12 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16Go DDR4-3200 - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce MX450 ( 2 Go de mémoire dédiée GDDR6) avec WiFi, Bluetooth,1x USB-C 3.2 Gen 1, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm), 1x lecteur de carte - Couleur: Gris - Garantie: 1an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82FG01T3FG,,,"2 395,000 DT",En stock
PC Portable DELL Latitude 3520 i5 11è Gén 8Go 256Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-latitude-3520-i5-11e-gen-8go-256go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/3/5/3520dell.jpg,"Écran 15.6"" HD - Processeur: Intel Core i5-1135G7 ( 2.40 GHz Up to 4,20 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go - Disque dur: 256 Go SSD - Carte graphique: Intel HD Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C™ 3.2 Gen 2, 2x USB Type-A 3.2 Gen 1, 1x USB 2.0, 1x HDMI 1.4, 1x RJ-45 et Lecteur de carte uSD 3.0 - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",3520-I5-1Y,,,"2 395,000 DT",En stock
Pc Portable DELL Vostro 3400 i5 11è Gén 24Go 512Go SSD,https://www.mytek.tn/pc-portable-dell-vostro-3400-i5-11e-gen-24go-512go-ssd-n4013vn3400emea01-24g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/n/4/n4013vn3400emea01-24g.jpg,"Écran 14"" FULL HD - Processeur: Intel Core i5-1135G7 ( 2.40 GHz up to 4,20 GHz Turbo max , 8 Mo de mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go - Disque dur: 512Go SSD - Carte graphique: NVIDIA GeForce MX330 ( 2Go de mémoire dédiée) avec WiFi, Bluetooth, 1x USB 2.0, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x RJ-45, 1 prise jack pour casque 3.5 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",N4013VN3400EMEA01-24G,,,"2 399,000 DT",En stock
